produit,pays,valeur_2000,valeur_2001,valeur_2002,valeur_2003,valeur_2004,valeur_2005,valeur_2006,valeur_2007,valeur_2008,valeur_2009,valeur_2010,valeur_2011,valeur_2012,valeur_2013,valeur_2014,valeur_2015,valeur_2016,valeur_2017,valeur_2018,valeur_2019,valeur_2020,valeur_2021,valeur_2022,valeur_2023,poids_2000,poids_2001,poids_2002,poids_2003,poids_2004,poids_2005,poids_2006,poids_2007,poids_2008,poids_2009,poids_2010,poids_2011,poids_2012,poids_2013,poids_2014,poids_2015,poids_2016,poids_2017,poids_2018,poids_2019,poids_2020,poids_2021,poids_2022,poids_2023
CITRON,AFRIQUE DU SUD,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0
CITRON,ALGERIE,0,0,0,0,0,0,0,0,0,0,0,0.0,250000.0,0.0,0.0,0.0,284544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25000.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,ALLEMAGNE,0,0,165,0,0,0,0,1390,241,2778,226013,114.036,0.0,2113.336,100279.63,0.0,623.0,1662.046,742.0,523651.64,542225.0,433935.354,658.578,1728.668,0,0,27,0,0,0,0,380,67,225,20822,15,0.0,191.89,11630.0,0.0,59.0,119.9,30.9,20471.77,27709.78,33025.0,91.0,145.75
CITRON,ANGOLA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,129636.0,715522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,24930.0,46890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,ARABIE SAOUDITE,0,0,0,180,0,0,0,0,85010,217650,358219,434921.0,11277.0,176320.0,747893.22,3154244.03,5870203.0,5301484.79,229880.0,5189432.775,1766210.0,1176595.832,96200.0,0.0,0,0,0,50,0,0,0,0,17002,20450,72300,131870,1476.0,44000.0,86985.0,418743.0,1029460.0,1109526.0,23222.0,714760.0,275507.0,144719.0,24050.0,0.0
CITRON,ARMENIE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,203632.0,0.0,0.0,0.0,286983.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,21525.0,0.0,0.0,0.0,35910.0,0.0,0.0
CITRON,AUTRES PAYS,0,0,0,0,0,0,0,0,0,0,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112338.0,0.0,0.0,2028.0,2760.0,0,0,0,0,0,0,0,0,0,0,70000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14715.0,0.0,0.0,8.5,7.65
CITRON,AVITAILLEMENT,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,8221.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,412.0
CITRON,AZERBAIDJAN,0,0,0,0,0,0,0,0,129600,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,43200,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,BAHAMAS,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
CITRON,BAHREIN,0,0,0,0,0,0,0,0,0,0,0,2500.0,0.0,0.0,0.0,289725.0,900.0,0.0,0.0,14.0,0.0,284.0,0.1,13563.0,0,0,0,0,0,0,0,0,0,0,0,100,0.0,0.0,0.0,35475.0,45.0,0.0,0.0,30.0,0.0,9.0,1.0,400.0
CITRON,BELGIQUE,994,4355,13544,0,9666,0,0,0,21516,56584,0,0.0,0.0,0.0,0.0,0.0,10013.0,9576.0,0.0,0.0,7.0,502.168,26615.167,0.0,140,255,1207,0,1056,0,0,0,5400,10470,0,0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,0.0,2.1,25.0,2160.0,0.0
CITRON,BOSNIE-HERZEGOVINE,0,0,0,0,0,0,0,0,0,0,0,39600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468339.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,36000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43680.0,0.0,0.0,0.0
CITRON,BRESIL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96200.0,0.0,0.0,0.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24050.0,0.0,0.0,0.0,10.0
CITRON,BURKINA FASO,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20400.0,10070.0,54630.0,980.0,50975.0,56184.0,152665.0,154400.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7700.0,1360.0,8680.0,440.0,17870.0,20805.0,38165.0,32420.0
CITRON,CAMEROUN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17280.0,54276.0,8938.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,7290.0,6750.0
CITRON,CANADA,0,84,0,0,0,0,0,405000,0,94500,3606000,1737187.0,1966375.0,898256.0,3304582.0,4540164.0,2198709.07,6129189.05,4447372.6,7348650.7,5065078.526,8820519.398,8370131.076,2266436.0,0,12,0,0,0,0,0,81000,0,18900,721200,401775,364375.0,179642.0,630148.0,809900.0,306481.0,786485.0,1060840.0,1240050.0,686753.775,876192.0,1819095.0,601709.0
CITRON,CAP-VERT,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1716.0,4240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,240.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,CHINE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
CITRON,CHYPRE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3579.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0
CITRON,CONGO,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,COTE D'IVOIRE,0,21600,33000,19800,0,5000,0,0,0,0,10074,0.0,0.0,0.0,0.0,8800.0,139324.08,95980.0,294455.0,541699.0,1517658.0,361846.703,339065.0,467193.0,0,3600,6000,3600,0,1000,0,0,0,0,2010,0,0.0,0.0,0.0,4400.0,57368.0,47990.0,149555.0,192404.3,239852.0,101461.0,112051.0,168888.0
CITRON,EGYPTE,0,0,0,0,0,63392,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,592.0,4179.0,0,0,0,0,0,55,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,186.0
CITRON,EMIRATS ARABES UNIS,0,0,1263,0,0,0,1300,0,1099836,594943,827676,0.0,0.0,3040.0,1897772.0,4910668.0,513085.0,28.0,49.0,96200.0,110.0,158305.06,45680.21,58961.7,0,0,135,0,0,0,100,0,223304,135750,115125,0,0.0,608.0,457280.0,594481.0,50527.0,5.0,1.0,24050.0,40.0,49020.68,1360.1,2433.0
CITRON,ESPAGNE,135020,220302,185978,29538,0,4338,0,5684071,16556721,344393,2238542,125516.0,0.0,227797.92,5113978.85,2732868.898,22290560.344,16804328.075,1412940.445,39784.31,1019679.56,20885.516,341185.749,6582.63,87140,146680,89940,14380,0,27,0,1034695,3207392,87768,557792,17998,0.0,21600.0,526192.0,296757.4,1391155.0,1130620.9,42367.0,8101.0,119944.0,1707.88,27837.75,279.0
CITRON,ETATS-UNIS,0,0,0,0,0,0,0,0,0,42966,65307,31234.0,87059.0,18.0,0.0,275549.0,0.0,0.0,1072365.0,7120.0,11028.0,123400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1959,4929,2121,8737.8,0.5,0.0,46147.2,0.0,0.0,353940.0,1008.0,1629.0,25608.0,0.0,0.0
CITRON,FEDERATION DE RUSSIE,0,0,0,0,0,0,0,7946495,8381246,13347635,27083662,14475476.0,23938917.71,27702480.5,19655930.0,16213008.5,18156298.15,29704899.86,10808128.4,45443511.598,50343603.953,29494096.951,10113584.0,5187826.3,0,0,0,0,0,0,0,1545515,1696643,2679042,4566315,2937076,4141998.96,3301097.0,3997341.0,3753721.0,4328009.0,7148015.0,2830900.0,5272705.0,5644828.5,4099410.0,2148277.0,1185983.0
CITRON,FINLANDE,0,0,0,0,0,0,0,0,111000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,22200,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,FRANCE,352935,253767,451480,82200,224571,178871,360481,1974055,11675400,2526872,8783498,8932608.665434,2313184.81,2535333.853,3250365.29,6235824.608,9621116.54,4228957.294,4094494.151,4287490.465,9956310.384,7604708.061,8686617.822,9544248.417,52990,45338,57484,10173,25732,22453,45095,357797,2195823,357163,1637240,1632298,215650.0,237880.0,339373.0,678114.0,755645.74,302635.97,452652.1,460988.06,792753.1,553088.0,618150.2,680016.45
CITRON,GABON,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,26640.0,38932.0,58531.0,56169.0,0.0,9221.0,0.0,4500.0,15891.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3660.0,4860.0,6270.0,6670.0,0.0,2430.0,0.0,1125.0,4680.0,0.0
CITRON,GAMBIE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,19030.0,709.0,21303.0,2065.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8490.0,15.0,4928.0,40.0
CITRON,GHANA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29192.0,22000.0,0.0,111900.0,6788.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4861.11,2403.0,0.0,23633.0,4340.0
CITRON,GRECE,0,202,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1854157.618,0.0,0.0,0.0,0.0,0.0,0.0,790.09,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,108400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
CITRON,GUINEE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,21705.92,150.0,0.0,4450.0,0.0,39631.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48.0,3900.0,50.0,0.0,1780.0,0.0,707.0
CITRON,GUINEE EQUATORIALE,0,0,0,0,0,0,0,0,0,6362,0,0.0,13591.0,0.0,75248.0,125339.0,31798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,276,0,0,425.0,0.0,3885.2,12950.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,HONG KONG,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,424575.0,315000.0,0.0,270.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,141525.0,105000.0,0.0,5.0,0.0,0.0,0.0,0.0
CITRON,HONGRIE,0,0,0,0,0,0,0,0,42630,0,135432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,23780,0,20520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,INDE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
CITRON,IRLANDE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
CITRON,ISLANDE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,481.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0
CITRON,ITALIE,0,0,0,0,0,0,0,712800,162713,0,0,266588.0,846583.0,121163.0,581455.0,0.0,6967.0,0.0,0.0,0.0,0.0,0.0,10179.0,2236.0,0,0,0,0,0,0,0,71280,33920,0,0,27279,54496.0,12605.0,20141.0,0.0,972.0,0.0,0.0,0.0,0.0,0.0,931.5,76.5
CITRON,Israël,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74000.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3858.0,0.0,0.0
CITRON,JAPON,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10473.0,355651.0,1738582.0,0.0,215.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,500.0,19388.0,95299.0,0.0,15.0,0.0,0.0
CITRON,JORDANIE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,500275.0,0.0,13679.0,0.0,216000.0,477900.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,49950.0,0.0,1215.0,0.0,54000.0,119475.0,0.0,0.0,0.0
CITRON,KAZAKHSTAN,0,0,0,0,0,0,0,0,1035496,0,69244,0.0,881099.0,291967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,130690,0,18900,0,145800.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,KOWEIT,0,0,0,0,0,0,0,0,0,0,167310,0.0,0.0,0.0,268699.0,741171.0,226710.0,0.0,0.0,0.0,0.0,0.0,6385.0,0.0,0,0,0,0,0,0,0,0,0,0,25740,0,0.0,0.0,24975.0,74925.0,25190.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0
CITRON,LETTONIE,0,0,0,0,0,0,0,0,0,0,21894,0.0,0.0,0.0,0.0,0.0,0.0,688284.159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10947,0,0.0,0.0,0.0,0.0,0.0,49950.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,LIBERIA,0,0,0,0,0,0,0,0,0,0,1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40216.0,99858.061,193144.0,112991.0,45310.0,3433.0,0,0,0,0,0,0,0,0,0,0,460,0,0.0,0.0,0.0,0.0,0.0,0.0,2822.0,5148.0,8678.5,4509.0,1909.0,57.0
CITRON,LITUANIE,0,0,0,0,0,0,0,0,1860000,784627,0,0.0,0.0,0.0,0.0,0.0,0.0,344595.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,372000,153990,0,0,0.0,0.0,0.0,0.0,0.0,24975.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,MALI,0,0,0,0,0,0,0,0,0,0,15168,42000.0,316940.0,250053.0,51000.0,89982.0,70489.0,83438.5,164409.0,292439.631,501764.246,410259.056,457165.854,189371.0,0,0,0,0,0,0,0,0,0,0,10400,15867,104980.0,86200.0,19600.0,44291.0,25079.0,29585.5,42065.0,94657.0,105145.0,37097.0,82647.0,22337.0
CITRON,MAURITANIE,0,400,13535,19450,46275,12600,4250,0,0,0,3318641,7170324.0,12485998.24,14211295.0,559846.0,927576.0,3079149.0,3544498.0,7390133.0,10598172.0,11651476.0,3907572.0,9360459.0,12943824.5,0,100,4940,3950,12950,6600,2200,0,0,0,1359740,2540174,4203621.0,5363650.0,271748.0,464648.0,1468657.0,1561885.0,3767514.0,4834460.0,4378241.0,1431972.0,2287846.0,2668576.0
CITRON,MEXIQUE,0,0,0,0,0,0,0,0,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,NIGER,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3000.0,9870.0,20162.0,34012.0,36855.0,68366.0,13369.0,36255.0,30100.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1500.0,3813.0,5130.0,4943.0,13721.0,25128.0,4933.0,9985.0,6125.0
CITRON,NIGERIA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22096.0,0.0,0.0,357862.0,153144.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.0,2160.0,0.0,0.0,49950.0,22555.0,0.0
CITRON,NOUVELLE-CALEDONIE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6267.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
CITRON,OMAN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,86365.0,0.0,2.0,22494.0,10050.0,30232.0,7240.0,15579.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8640.0,0.0,2.0,1137.4,476.5,484.09,168.0,353.6
CITRON,PAYS-BAS,0,0,0,0,0,0,0,2771340,14690800,8397753,6851259,13189622.558363,6546241.163,2004975.385,3389136.57,1763442.392,4284944.692,2240036.657,868926.905,2534244.672,12279128.267,3115815.985,7988373.663,6532715.846,0,0,0,0,0,0,0,511060,3169311,1697357,1238550,2421630,611025.0,188775.0,354163.0,197025.0,413010.0,157467.0,29818.5,167163.2,1081172.5,170336.7,755304.65,529184.0
CITRON,POLOGNE,0,0,0,0,0,0,0,0,27000,463500,23082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168073.352,0,0,0,0,0,0,0,0,5400,92700,20500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17300.0
CITRON,PORTUGAL,0,0,0,0,0,0,0,554360,0,0,15573,0.0,0.0,0.0,1075810.77,0.0,2835048.69,343635.172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,197260,0,0,18576,0,0.0,0.0,120050.0,0.0,163911.0,24050.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,QATAR,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,276843.0,97705.0,285412.0,116385.0,98489.0,65768.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,906.0,14619.0,19820.0,22750.725,4453.0,2581.0,1623.0
CITRON,REPUBLIQUE ARABE SYRIENNE,0,0,0,0,0,0,0,0,174175,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,34835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,REPUBLIQUE TCHEQUE,0,0,0,0,0,0,0,0,0,84772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,ROYAUME-UNI,0,0,0,0,0,0,0,847130,8594883,2944707,3580299,9857333.50404,1441526.766,11255.0,0.0,38783.0,723725.849,2446103.814,1274480.936,1005638.075,2342029.665,311891.476,1140878.68,1072804.185,0,0,0,0,0,0,0,169426,1646352,587003,599746,1688820,134926.72,969.96,0.0,2894.4,49950.0,170000.0,115589.0,96225.0,318576.55,23865.0,115598.0,111288.0
CITRON,SENEGAL,0,0,0,0,5480,0,85208,0,0,0,3122302,11814420.0,9853731.308,6187360.0,836261.0,409392.5,510751.6,240897.35,3195475.55,3818412.5,1930075.0,749183.0,622962.8,513550.0,0,0,0,0,1356,0,32600,0,0,0,1273282,5333740,3636675.0,2186520.0,442087.41,232094.0,220947.0,106921.02,1669979.0,1981059.2,999826.5,317102.0,175113.0,101533.0
CITRON,SIERRA LEONE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.0,0.0,299.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0
CITRON,SINGAPOUR,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88800.0,0.0,0.0,0.0,1879.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22200.0,0.0,0.0,0.0,93.0
CITRON,SUEDE,0,0,0,0,0,0,0,1039500,0,0,5562000,0.0,2197259.712,0.0,249008.84,1004709.452,0.0,0.0,1809598.619,0.0,337570.433,0.0,0.0,0.0,0,0,0,0,0,0,0,207900,0,0,1112400,0,207800.0,0.0,23569.0,112950.0,0.0,0.0,158760.0,0.0,45890.0,0.0,0.0,0.0
CITRON,SUISSE,0,0,0,120,0,0,0,0,0,0,468499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20,0,0,0,0,0,0,46080,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,TCHAD,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63961.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,0.0,0.0,0.0
CITRON,TOGO,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10334.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2256.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,TUNISIE,0,0,0,0,0,0,0,0,0,0,89071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,55300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,TURQUIE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
CITRON,UKRAINE,0,0,0,0,0,0,0,0,0,0,273732,0.0,0.0,0.0,224775.0,307829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,41040,0,0.0,0.0,74925.0,48755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRON,URUGUAY,0,0,0,0,0,0,0,0,0,0,0,474008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,22951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELON,AFRIQUE DU SUD,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELON,ALLEMAGNE,1038475,206175,233741,374770,466720,77270,251418,1126292,952958,0,149818,318570.0,2746656.0,2884237.0,117899.0,380295.9,2208402.38,2213206.0,238298.13,1736053.694,2315788.368,1327234.958,3197566.829,322895.644,102125,21150,24880,20925,40915,15384,22200,74873,88618,0,16829,32347,138715.0,218113.0,27307.0,44095.16,229372.0,186411.5,61407.5,168283.5,269519.0,102088.0,129897.16,31969.35
MELON,ARABIE SAOUDITE,163290,67936,0,0,0,21621,0,0,0,0,0,0.0,0.0,220.0,0.0,0.0,183892.0,85227.0,210933.0,4541.0,370816.0,8642.0,106969.0,4092.0,8577,3084,0,0,0,480,0,0,0,0,0,0,0.0,22.0,0.0,0.0,6579.0,8910.0,39000.0,219.0,47065.0,327.95,3195.0,146.6
MELON,AUSTRALIE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13832.582,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.0,0.0
MELON,AUTRES PAYS,0,0,0,0,0,0,0,185250,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,126750,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9960.0,0.0,0.0,0.0,0.0,0.0,0.0
